X,Y,施設名,施設名かな,所在地,地区名,TEL,FAX,詳細情報,URL,小分類,施設ID,コード,H27生徒数,H23生徒数
135.5488611,34.74883911,大阪市立大桐中学校,おおさかしりつだいどうちゅうがっこう,東淀川区大桐4-5-8,東淀川区,06-6326-5838,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652427,中学校,1863,26508,499,430
135.5595533,34.67760017,大阪市立東陽中学校,おおさかしりつとうようちゅうがっこう,東成区深江北2-5-7,東成区,06-6976-1001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j662450,中学校,3355,26601,399,339
135.5464613,34.67628889,大阪市立本庄中学校,おおさかしりつほんじょうちゅうがっこう,東成区東中本3-14-2,東成区,06-6976-0316,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j662451,中学校,3486,26602,470,420
135.5377506,34.67107864,大阪市立玉津中学校,おおさかしりつたまつちゅうがっこう,東成区玉津1-12-36,東成区,06-6971-4438,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j662452,中学校,3327,26603,398,382
135.5536642,34.67484386,大阪市立相生中学校,おおさかしりつあいおいちゅうがっこう,東成区神路2-8-16,東成区,06-6976-1941,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j662453,中学校,3365,26604,411,427
135.5423313,34.65598908,大阪市立大池中学校,おおさかしりつおおいけちゅうがっこう,生野区中川6丁目3番6号,生野区,06-6752-3451,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672480,中学校,4695,26701,267,308
135.5335532,34.65504397,大阪市立勝山中学校,おおさかしりつかつやまちゅうがっこう,生野区勝山北3丁目13番44号,生野区,06-6712-0017,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672481,中学校,12,26702,205,226
135.5302061,34.65076683,大阪市立生野中学校,おおさかしりついくのちゅうがっこう,生野区生野西3丁目5番40号,生野区,06-6716-0121,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672482,中学校,4593,26703,329,421
135.5503063,34.66100592,大阪市立東生野中学校,おおさかしりつひがしいくのちゅうがっこう,生野区新今里7丁目9番25号,生野区,06-6752-2885,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672483,中学校,4591,26704,387,490
135.5431997,34.64388292,大阪市立田島中学校,おおさかしりつたじまちゅうがっこう,生野区田島5丁目23番7号,生野区,06-6758-1021,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672484,中学校,4732,26705,205,223
135.5373692,34.657178,大阪市立鶴橋中学校,おおさかしりつつるはしちゅうがっこう,生野区勝山北4丁目9番22号,生野区,06-6731-6340,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672485,中学校,4559,26706,131,167
135.5527001,34.64720819,大阪市立巽中学校,おおさかしりつたつみちゅうがっこう,生野区巽中3丁目17番20号,生野区,06-6757-0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672486,中学校,4634,26707,323,391
135.5579472,34.65231094,大阪市立新生野中学校,おおさかしりつしんいくのちゅうがっこう,生野区巽東3丁目3番12号,生野区,06-6757-1421,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672487,中学校,4646,26708,336,336
135.549867,34.639814,大阪市立新巽中学校,おおさかしりつしんたつみちゅうがっこう,生野区巽南4丁目2番53号,生野区,06-6793-7415,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j672488,中学校,4665,26709,259,276
135.5397192,34.71848917,大阪市立旭陽中学校,おおさかしりつきょくようちゅうがっこう,旭区高殿5-9-31,旭区,06-6951-5531,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j682510,中学校,1882,26801,633,652
135.5412216,34.72667814,大阪市立大宮中学校,おおさかしりつおおみやちゅうがっこう,旭区中宮4-7-11,旭区,06-6952-0435,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j682511,中学校,901,26802,331,425
135.5613859,34.71826692,大阪市立旭東中学校,おおさかしりつきょくとうちゅうがっこう,旭区新森6-7-25,旭区,06-6955-0044,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j682512,中学校,1893,26803,556,578
135.5499108,34.73234997,大阪市立今市中学校,おおさかしりついまいちちゅうがっこう,旭区大宮5-13-40,旭区,06-6952-0371,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j682513,中学校,888,26804,434,463
135.5573469,34.69081711,大阪市立放出中学校,おおさかしりつはなてんちゅうがっこう,城東区放出西3-12-10,城東区,06-6961-5014,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692540,中学校,4362,26901,488,588
135.5451078,34.70540589,大阪市立蒲生中学校,おおさかしりつがもうちゅうがっこう,城東区中央3-9-24,城東区,06-6932-5527,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692541,中学校,5185,26902,717,755
135.5418583,34.69437794,大阪市立城陽中学校,おおさかしりつじょうようちゅうがっこう,城東区鴫野西3-3-64,城東区,06-6961-3366,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692542,中学校,5134,26903,620,728
135.5576083,34.70707489,大阪市立菫中学校,おおさかしりつすみれちゅうがっこう,城東区古市1-18-4,城東区,06-6931-0237,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692543,中学校,5090,26904,762,746
135.5558579,34.68187814,大阪市立城東中学校,おおさかしりつじょうとうちゅうがっこう,城東区永田3丁目3-58,城東区,06-6963-0811,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692544,中学校,5069,26905,608,530
135.5527189,34.70198917,大阪市立鯰江中学校,おおさかしりつなまずえちゅうがっこう,城東区今福西4-7-20,城東区,06-6933-6943,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j692545,中学校,5109,26906,550,486
135.5776142,34.70376383,大阪市立茨田中学校,おおさかしりつまったちゅうがっこう,鶴見区諸口3-4-44,鶴見区,06-6911-0191,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j702570,中学校,4141,27001,822,830
135.5646077,34.70868586,大阪市立緑中学校,おおさかしりつみどりちゅうがっこう,鶴見区鶴見6-6-11,鶴見区,06-6911-3688,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j702571,中学校,4139,27002,620,604
135.5880753,34.71092781,大阪市立茨田北中学校,おおさかしりつまったきたちゅうがっこう,鶴見区茨田大宮1-1-31,鶴見区,06-6911-8121,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j702572,中学校,4142,27003,627,627
135.5680397,34.69243653,大阪市立今津中学校,おおさかしりついまづちゅうがっこう,鶴見区今津中1-3-55,鶴見区,06-6968-9194,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j702573,中学校,4140,27004,692,762
135.5694418,34.70229714,大阪市立横堤中学校,おおさかしりつよこづつみちゅうがっこう,鶴見区横堤1-11-27,鶴見区,06-6911-1361,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j702574,中学校,4143,27005,414,293
135.5209422,34.62732186,大阪市立昭和中学校,おおさかしりつしょうわちゅうがっこう,阿倍野区桃ケ池町2-3-17,阿倍野区,06-6621-0051,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j712600,中学校,1604,27101,190,193
135.5224082,34.64001392,大阪市立文の里中学校,おおさかしりつふみのさとちゅうがっこう,阿倍野区美章園1-5-52,阿倍野区,06-6621-0796,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j712601,中学校,1606,27102,774,725
135.5065532,34.62593289,大阪市立阪南中学校,おおさかしりつはんなんちゅうがっこう,阿倍野区北畠1-16-24,阿倍野区,06-6622-0005,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j712602,中学校,66,27103,806,734
135.505108,34.63508117,大阪市立松虫中学校,おおさかしりつまつむしちゅうがっこう,阿倍野区松虫通3-4-45,阿倍野区,06-6661-6681,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j712603,中学校,1230,27104,334,339
135.518386,34.62957192,大阪市立阿倍野中学校,おおさかしりつあべのちゅうがっこう,阿倍野区昭和町3-2-4,阿倍野区,06-6628-0505,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j712604,中学校,1212,27105,296,306
135.4878173,34.62139406,大阪市立住吉第一中学校,おおさかしりつすみよしだいいちちゅうがっこう,住之江区粉浜西1-5-11,住之江区,06-6678－0101,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722630,中学校,4969,27201,352,415
135.4767969,34.618878,大阪市立加賀屋中学校,おおさかしりつかがやちゅうがっこう,住之江区西加賀屋2-9-20,住之江区,06-6681－0131,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722632,中学校,5032,27202,385,507
135.4786746,34.60593906,大阪市立住之江中学校,おおさかしりつすみのえちゅうがっこう,住之江区御崎8-1-6,住之江区,06-6683－0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722633,中学校,2,27203,510,583
135.4588863,34.60717492,大阪市立新北島中学校,おおさかしりつしんきたじまちゅうがっこう,住之江区新北島8-2-46,住之江区,06-6683－0071,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722634,中学校,5040,27204,502,545
135.4232167,34.63587497,大阪市立南港北中学校,おおさかしりつなんこうきたちゅうがっこう,住之江区南港中4-3-39,住之江区,06-6613－0500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722635,中学校,5043,27205,267,297
135.4255559,34.62869711,大阪市立南港南中学校,おおさかしりつなんこうみなみちゅうがっこう,住之江区南港中3-5-14,住之江区,06-6614－0600,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722636,中学校,5046,27206,151,226
135.4777638,34.61323311,大阪市立真住中学校,おおさかしりつますみちゅうがっこう,住之江区御崎2-2-32,住之江区,06-6686－8495,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j722637,中学校,5036,27207,560,652
135.499772,34.60736383,大阪市立三稜中学校,おおさかしりつさんりょうちゅうがっこう,住吉区千躰1丁目5番22号,住吉区,06-6691-2131,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732660,中学校,549,27301,521,552
135.5113812,34.60469208,大阪市立我孫子中学校,おおさかしりつあびこちゅうがっこう,住吉区我孫子東1丁目4番32号,住吉区,06-6697-8161,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732661,中学校,97,27302,444,501
135.495258,34.61884694,大阪市立住吉中学校,おおさかしりつすみよしちゅうがっこう,住吉区帝塚山西3丁目5番6号,住吉区,06-6672-3115,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732662,中学校,547,27303,354,324
135.4968777,34.59761911,大阪市立大和川中学校,おおさかしりつやまとがわちゅうがっこう,住吉区遠里小野2丁目11番4号,住吉区,06-6694-0005,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732663,中学校,550,27304,406,452
135.5197611,34.60347503,大阪市立東我孫子中学校,おおさかしりつひがしあびこちゅうがっこう,住吉区苅田1丁目16番2号,住吉区,06-6698-0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732664,中学校,1574,27305,423,446
135.4944974,34.60612797,大阪市立墨江丘中学校,おおさかしりつすみえがおかちゅうがっこう,住吉区墨江4丁目15番34号,住吉区,06-6674-3612,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732665,中学校,546,27306,568,540
135.5073859,34.61348892,大阪市立大領中学校,おおさかしりつだいりょうちゅうがっこう,住吉区大領4丁目3番25号,住吉区,06-6694-3743,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732666,中学校,548,27307,295,320
135.511111,34.59321108,大阪市立我孫子南中学校,おおさかしりつあびこみなみちゅうがっこう,住吉区浅香1丁目8番55号,住吉区,06-6698-6310,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j732667,中学校,415,27308,370,501
135.522642,34.61588094,大阪市立田辺中学校,おおさかしりつたなべちゅうがっこう,東住吉区南田辺4-7-24,東住吉区,06-6692-0117,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742690,中学校,3146,27401,585,547
135.5319861,34.63564697,大阪市立東住吉中学校,おおさかしりつひがしすみよしちゅうがっこう,東住吉区桑津5-17-25,東住吉区,06-6719-4488,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742691,中学校,3059,27402,538,599
135.5393668,34.62005008,大阪市立中野中学校,おおさかしりつなかのちゅうがっこう,東住吉区中野4-4-25,東住吉区,06-6702-4455,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742692,中学校,3105,27403,707,724
135.5408612,34.60184683,大阪市立矢田中学校,おおさかしりつやたちゅうがっこう,東住吉区住道矢田9-7-55,東住吉区,06-6702-5775,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742693,中学校,3090,27404,232,272
135.5353783,34.63154697,大阪市立白鷺中学校,おおさかしりつしらざぎちゅうがっこう,東住吉区今川1-2-21,東住吉区,06-6713-0500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742694,中学校,3072,27405,690,704
135.5285278,34.60362808,大阪市立矢田南中学校,おおさかしりつやたみなみちゅうがっこう,東住吉区矢田3-4-27,東住吉区,06-6698-1521,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741699,中学校,3156,27406,127,113
135.5240441,34.60522481,大阪市立矢田西中学校,おおさかしりつやたにしちゅうがっこう,東住吉区公園南矢田2-12-47,東住吉区,06-6697-1891,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742696,中学校,3060,27407,140,160
135.5458812,34.62021903,大阪市立摂陽中学校,おおさかしりつせつようちゅうがっこう,平野区平野西3-4-7,平野区,06-6702-0324,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752720,中学校,2329,27501,514,571
135.5426109,34.623767,大阪市立平野中学校,おおさかしりつひらのちゅうがっこう,平野区背戸口1-16-26,平野区,06-6702-6721～3,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752721,中学校,49,27502,506,572
135.5755,34.60535311,大阪市立長吉中学校,おおさかしりつながよしちゅうがっこう,平野区長吉長原東1-6-15,平野区,06-6709-3000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752722,中学校,2302,27503,354,382
135.553039,34.60673094,大阪市立瓜破中学校,おおさかしりつうりわりちゅうがっこう,平野区瓜破2-5-31,平野区,06-6709-2221,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752723,中学校,2238,27504,391,489
135.5622422,34.63073575,大阪市立加美中学校,おおさかしりつかみちゅうがっこう,平野区加美正覚寺3-13-46,平野区,06-6791-5755,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752724,中学校,2255,27505,615,631
135.5663608,34.60049183,大阪市立長吉西中学校,おおさかしりつながよしにしちゅうがっこう,平野区長吉長原西3-8-21,平野区,06-6708-0335,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752725,中学校,2300,27506,736,806
135.5481113,34.61168608,大阪市立喜連中学校,おおさかしりつきれちゅうがっこう,平野区喜連西6-2-11,平野区,06-6704-0003,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752726,中学校,2277,27507,689,767
135.5857752,34.60909211,大阪市立長吉六反中学校,おおさかしりつながよしろくたんちゅうがっこう,平野区長吉六反4-9-61,平野区,06-6707-8700,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752727,中学校,2309,27508,192,239
135.5455531,34.60241914,大阪市立瓜破西中学校,おおさかしりつうりわりにしちゅうがっこう,平野区瓜破西2-12-22,平野区,06-6705-0700,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752728,中学校,2246,27509,391,403
135.5698332,34.62363097,大阪市立加美南中学校,おおさかしりつかみみなみちゅうがっこう,平野区加美南1-10-15,平野区,06-6793-0724,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752729,中学校,2258,27510,468,451
135.5533253,34.62784706,大阪市立平野北中学校,おおさかしりつひらのきたちゅうがっこう,平野区平野宮町1-8-55,平野区,06-6793-5121,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j752730,中学校,2316,27511,374,325
135.4935811,34.63879406,大阪市立天下茶屋中学校,おおさかしりつてんがちゃやちゅうがっこう,西成区橘1-8-2,西成区,06-6651-6512,06-6651-2654,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762750,中学校,4916,27601,301,336
135.4983531,34.64833297,大阪市立今宮中学校,おおさかしりついまみやちゅうがっこう,西成区花園北1-8-32,西成区,06-6631-2711,06-6631-0486,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762751,中学校,4917,27602,170,149
135.4904219,34.63385311,大阪市立成南中学校,おおさかしりつせいなんちゅうがっこう,西成区千本中1-17-10,西成区,06-6651-4635,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762752,中学校,4918,27603,424,456
135.486331,34.64865589,大阪市立鶴見橋中学校,おおさかしりつつるみばしちゅうがっこう,西成区長橋3-9-23,西成区,06-6562-0001,06-6562-0470,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762753,中学校,4919,27604,172,206
135.487667,34.62669981,大阪市立玉出中学校,おおさかしりつたまでちゅうがっこう,西成区玉出西1-15-37,西成区,06-6659-2761,06-6659-2103,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762754,中学校,4920,27605,369,340
135.4878031,34.64254708,大阪市立梅南中学校,おおさかしりつばいなんちゅうがっこう,西成区梅南3-3-17,西成区,06-6568-4321,06-6658-4067,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762756,中学校,4921,27606,198,249
135.5140943,34.80952806,大阪市立弘済中学校,こうさいちゅうがっこう,吹田市古江台６丁目２番２号,大阪市以外,06-6872-0575,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e511020,中学校,19428,29901,26,32
135.577848,34.86624319,大阪市立弘済中学校分校,こうさいちゅうがっこうぶんこう,高槻市奈佐原９５６,大阪市以外,072-693-5790,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e511020,中学校,19430,29902,45,40
135.6245339,34.56201328,大阪市立長谷川中学校,はせがわちゅうがっこう,柏原市円明町３丁目１５番,大阪市以外,072-978-6527,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j742719,中学校,19432,29903,11,20
